accountID,likes,merchants,interests
A844427551617086,"['Mr Bean', 'LaLiga']","['TATA-SKY', 'FOOTBALL TICKET']","['COMEDY-SHOWS', 'FOOTBALL']"
A914800995586416,"['Bitcoins', 'Tom and Jerry', 'UFC', 'Disney']","['TATA-SKY', 'TASTE-MADE', 'DISNEY-PLUS']","['COMEDY-SHOWS', 'DISNEY-MOVIES', 'UFC']"
A844428048212796,"['Real Madrid C.F.', 'Linkin Park', 'TIMES OF INDIA', 'Playboy']","['FOOTBALL TICKET', '9GAG', 'NEWSPAPER', 'ELECTRONICS']","['NEWS', 'FOOTBALL']"
A313804475665320,"['Huawei Mobile', 'History', 'Football', 'Criminal Case']","['AUTOMOBILE', 'TELECOM', 'AMAZON-PRIME', 'BOOKS']","['HISTORY', 'TECH-SAVY', 'TV-SHOWS']"
A985156811648031,"['Shrek', 'Nirvana', 'BBC News', 'CodeChef']","['ANDROID', 'MUSIC-CONCERT', 'BOOK-MY-SHOW', 'CODECHEF']","['CODING', 'MOVIES', 'MUSIC']"
A985157073228064,"['Pitbull', 'Windows', 'Fashion', 'Bruce Lee']","['CRUNCHYROLL', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'MOVIES']"
A1055521385395240,"['ASUS', 'TIMES OF INDIA', 'McDonalds']","['FOOTBALL TICKET', 'MCDONALDS', 'ELECTRONICS']","['TECH-SAVY', 'FOODIE']"
A844427091897633,"['Tesla', 'KFC', 'Memes']","['KFC', 'TESLA', '9GAG']","['MEMES', 'AUTOMOBILES', 'FOODIE']"
A1688853128853580,"['Play Station', 'History', 'Nissan', 'Nirvana']","['MUSIC-CONCERT', 'BOOK-MY-SHOW', 'GAMING', 'BOOKS']","['MUSIC', 'GAMING']"
A1688852423125900,"['Nissan', 'Taste Made', 'MTV', 'Pitbull']","['TATA-SKY', 'TASTE-MADE', 'BOOK-MY-SHOW']","['MOVIES', 'MUSIC', 'FOODIE']"
A1055520687713650,"['Eminem', 'Food', 'Manchester City']","['FOOTBALL-TICKET', 'MUSIC CONCERT', 'TATA-SKY']","['MUSIC', 'FOOTBALL']"
A914800707139920,"['50 Cent', 'MTV']","['TATA-SKY', 'MUSIC CONCERT']",['MUSIC']
A914801018493551,"['Pizza Hut', 'Geography', 'Food', 'Netflix']","['PIZZA-HUT', 'GROCERIES', 'BOOK-MY-SHOW', 'BOOKS']","['GEOGRAPHY', 'FOODIE']"
A914800643205210,"['ASUS', 'Windows']",['ELECTRONICS'],['TECH-SAVY']
A844427897018558,"['KFC', 'Anime']","['KFC', 'CRUNCHYROLL']","['ANIME', 'FOODIE']"
A1055521482364750,"['Nirvana', 'Metalica', 'Burger King', 'McDonalds']","['MUSIC-CONCERT', 'MCDONALDS', 'BOOK-MY-SHOW', 'BURGER-KING']","['MUSIC', 'FOODIE']"
A1899945471330710,"['BBC News', 'KitKat', 'Cars', 'Tesla', 'History']","['TATA-SKY', 'GROCERIES', 'TESLA']","['NEWS', 'AUTOMOBILES', 'FOODIE']"
A914800734230530,"['Arsenal', 'Criminal Case', 'Vin Diesel', 'The Simpsons', 'CGTN']","['BOOK-MY-SHOW', 'UBER', 'AMAZON-PRIME', 'TATA-SKY', 'NETFLIX']","['NEWS', 'TV-SHOWS']"
A305077100106363,"['TIMES OF INDIA', 'Pepsi', 'Metalica', '5-Minute Crafts']","['YOUTUBE', 'TELECOM', 'GROCERIES', 'NEWSPAPER']","['NEWS', 'YOUTUBE', 'FOODIE']"
A1899945804899710,"['Samsung', 'Indian Cricket Team', 'Pizza Hut', 'MTV']","['WALMART', 'HEALTH-KART', 'TELECOM', 'BOOK-MY-SHOW-SPORTS']","['TECH-SAVY', 'CRICKET']"
A985156710647433,"['Eminem', '50 Cent', 'Burger King', 'Pitbull']","['GROCERIES', 'MUSIC CONCERT', 'BURGER-KING', 'BOOKS']","['MUSIC', 'FOODIE']"
A914800142552914,"['Linkin Park', 'Bill Gates', 'Netflix']","['NETFLIX', 'MUSIC CONCERT', 'WINDOWS']","['TECH-SAVY', 'NETFLIX', 'MUSIC']"
A914801010359689,"['ASUS', 'Bill Gates', 'Cold Play']","['ELECTRONICS', 'MUSIC CONCERT', 'WINDOWS']","['TECH-SAVY', 'MUSIC']"
A985156925750210,"['Play Station', 'TIMES OF INDIA', 'KitKat']","['GROCERIES', 'NEWSPAPER', 'GAMING']","['NEWS', 'GAMING', 'FOODIE']"
A985157091444228,"['Tesla', 'Cristiano Ronaldo', 'Starbucks', 'Fashion']","['TESLA', 'ZARA', 'FOOTBALL TICKET', 'TATA-SKY']","['FASHION', 'AUTOMOBILES', 'FOOTBALL']"
A1829581329468050,"['Nissan', 'Intel', 'Pizza Hut', 'Nirvana', 'Food']","['Nissan', 'MUSIC CONCERT', 'PIZZA-HUT', 'GROCERIES', 'STEAM']","['AUTOMOBILES', 'FOODIE']"
A985157110579939,"['SONY Mobile', 'Mathematics', 'Science', 'Angry Birds', 'XBOX']","['TATA-SKY', 'BOOKS', 'ELECTRONICS']","['TECH-SAVY', 'GAMING', 'MATHEMATICS']"
A914800212572490,"['Tesla', 'NBA', 'Red Bull', 'Spider man']","['TESLA', 'MUSIC CONCERT', 'BOOK-MY-SHOW', 'BASKETBALL TICKET']","['SPORTS', 'AUTOMOBILES', 'MOVIES']"
A308860389151106,"['Play Station', 'KitKat', 'OPPO']","['GROCERIES', 'GAMING', 'ELECTRONICS']","['TECH-SAVY', 'GAMING', 'FOODIE']"
A844427459574355,"['WWE', 'Spotify', 'Metalica', 'Spider man']","['YOUTUBE', 'ELECTRONICS', 'BOOK-MY-SHOW', 'SPOTIFY']","['MOVIES', 'MUSIC']"
A914800958030628,"['Indian Cricket Team', 'Pepsi', 'Marvel', 'Spider man']","['GROCERIES', 'FOOTBALL TICKET', 'BOOK-MY-SHOW', 'ELECTRONICS']","['MOVIES', 'FOODIE']"
A844427597124589,"['Jackie Chan', 'Criminal Case']","['BOOK-MY-SHOW', 'AMAZON-PRIME']","['MOVIES', 'TV-SHOWS']"
A844428091232865,"['Spider man', 'CGTN', 'CodeChef']","['TATA-SKY', 'BOOK-MY-SHOW', 'CODECHEF']","['NEWS', 'CODING', 'MOVIES']"
A914801048267715,"['Cristiano Ronaldo', 'Bruno Mars', 'Nirvana']","['MUSIC-CONCERT', 'MUSIC CONCERT', 'TATA-SKY']",['MUSIC']
A1055520602106100,"['Science', 'Taste Made', 'Health and Diet']","['HEALTH-KART', 'TASTE-MADE', 'ELECTRONICS']","['HEALTH-CONCIOUS', 'FOODIE']"
A985157021090022,"['NBA', 'Bitcoins', 'Criminal Case', 'Play Station', 'Cristiano Ronaldo']","['BITCOINS', 'KFC', 'FOOTBALL TICKET', 'GAMING', 'BASKETBALL TICKET']","['BITCOINS', 'SPORTS', 'FOOTBALL']"
A914800625714365,"['Fast & Furious', 'Linkin Park', 'History', 'Samsung']","['MUSIC-CONCERT', 'MUSIC CONCERT', 'BOOK-MY-SHOW', 'BOOKS']","['HISTORY', 'MUSIC', 'MOVIES']"
A844427764006242,"['Cars', 'Disney', 'Science', 'Pitbull']","['CODECHEF', 'AUTOMOBILE', 'BOOK-MY-SHOW', 'BOOKS']","['SCIENCE', 'AUTOMOBILES', 'MOVIES']"
A985157003316542,"['Health and Diet', 'Pitbull']","['HEALTH-KART', 'BOOK-MY-SHOW']","['HEALTH-CONCIOUS', 'MOVIES']"
A914801015239253,"['Linkin Park', 'The Simpsons', 'MTV', 'MS Dhoni']","['TATA-SKY', 'NETFLIX', 'FOOTBALL TICKET', 'BOOKS']","['MUSIC', 'TV-SHOWS']"
A1899945553156000,"['Angry Birds', 'MS Dhoni', 'KitKat', 'Playboy']","['GROCERIES', 'BOOK-MY-SHOW-SPORTS', 'BOOK-MY-SHOW', 'Playboy']","['PLAYBOY', 'CRICKET', 'FOODIE']"
A1688852443100310,"['Cars', 'Marvel']","['AUTOMOBILE', 'BOOK-MY-SHOW']","['AUTOMOBILES', 'MOVIES']"
A844427920454578,"['Harry Potter', 'Pizza Hut', 'Bruce Lee']","['PIZZA-HUT', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'MOVIES', 'FOODIE']"
A1899945866889620,"['Samsung', 'Nissan', 'Eminem']","['Nissan', 'TELECOM', 'MUSIC CONCERT']","['TECH-SAVY', 'AUTOMOBILES', 'MUSIC']"
A985156954460869,"['Real Madrid C.F.', 'Cristiano Ronaldo', 'Pepsi']","['GROCERIES', 'FOOTBALL TICKET', 'TASTE-MADE']","['FOOTBALL', 'FOODIE']"
A361946842057179,"['UEFA Champions League', 'Cold Play', 'Criminal Case', 'Play Station', 'Samsung']","['MUSIC CONCERT', 'TELECOM', 'AMAZON-PRIME', 'TATA-SKY', 'GAMING']","['TECH-SAVY', 'GAMING', 'TV-SHOWS']"
A313048560663833,"['Huawei Mobile', 'Mr Bean', 'SONY Mobile']","['TATA-SKY', 'TELECOM', 'MUSIC CONCERT']","['TECH-SAVY', 'COMEDY-SHOWS']"
A1759221017357300,"['Nissan', 'Play Station']","['Nissan', 'GAMING']","['AUTOMOBILES', 'GAMING']"
A985157099078209,"['Arsenal', 'Geography', 'Football', 'Pitbull']","['BOOK-MY-SHOW', 'WALMART', 'FOOTBALL TICKET', 'BOOKS', 'Hackerrank']","['FOOTBALL', 'MOVIES', 'GEOGRAPHY']"
A1055521339222480,"['Huawei Mobile', 'Pitbull']","['TELECOM', 'BOOK-MY-SHOW']","['TECH-SAVY', 'MOVIES']"
A914800328095040,"['Shakira', 'TIMES OF INDIA', 'LaLiga', 'Cristiano Ronaldo']","['NEWSPAPER', 'FOOTBALL TICKET', 'MUSIC CONCERT']","['NEWS', 'FOOTBALL']"
A985156946419616,"['SONY Mobile', 'Starbucks', 'Football', 'Bitcoins']","['BITCOINS', 'FOOTBALL-TICKET', 'ELECTRONICS']","['BITCOINS', 'TECH-SAVY', 'FOOTBALL']"
A1688853615585180,"['Eminem', 'CS GO']","['KFC', 'STEAM', 'MUSIC CONCERT']","['MUSIC', 'GAMING']"
A914800975373816,"['WWE', 'Bruce Lee']","['TATA-SKY', 'BOOK-MY-SHOW']","['SPORTS', 'MOVIES']"
A1055520919931410,"['Shakira', 'Uber', 'Samsung']","['UBER', 'TESLA', 'TELECOM']","['TECH-SAVY', 'TRAVELLING']"
A844428026788377,"['Play Station', 'Indian Cricket Team', 'KitKat', 'Samsung']","['BITCOINS', 'TELECOM', 'BOOK-MY-SHOW-SPORTS', 'GAMING']","['TECH-SAVY', 'GAMING', 'CRICKET']"
A914800701971589,"['NBA', 'Windows', 'Nirvana', 'Pitbull', 'Anime']","['BOOK-MY-SHOW', 'TATA-SKY', 'GROCERIES', 'CRUNCHYROLL', 'BASKETBALL TICKET']","['SPORTS', 'ANIME', 'MOVIES']"
A1055521158385980,"['IPL', 'SONY Mobile', 'Football', 'Candy Crush Saga']","['ANDROID', 'TATA-SKY', 'BOOK-MY-SHOW-SPORTS']","['ANDROID-GAMES', 'CRICKET']"
A844428054623851,"['Shakira', 'Vin Diesel']","['MUSIC-CONCERT', 'BOOK-MY-SHOW']","['MOVIES', 'MUSIC']"
A1899947001613080,"['LaLiga', 'CS GO', 'OPPO', 'Hackerrank']","['BOOK-MY-SHOW-SPORTS', 'STEAM', 'MUSIC CONCERT', 'Hackerrank']","['CODING', 'GAMING']"
A844427624699787,"['BBC News', 'The Simpsons', 'Memes']","['TATA-SKY', 'NETFLIX', '9GAG']","['NEWS', 'MEMES', 'TV-SHOWS']"
A1829581063111350,"['Intel', 'Tom and Jerry', 'Criminal Case', 'Cars', 'Hackerrank']","['AUTOMOBILE', 'Hackerrank', 'AMAZON-PRIME', 'CRUNCHYROLL', 'BOOKS']","['CODING', 'AUTOMOBILES', 'TV-SHOWS']"
A914800135031009,"['ASUS', 'Eminem', 'Wallmart', 'Food']","['STARBUCKS', 'GROCERIES', 'MUSIC CONCERT', 'BOOKS']","['MUSIC', 'FOODIE']"
A914801127364887,"['Harry Potter', 'Bruno Mars']","['MUSIC CONCERT', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'MUSIC']"
A313804475701120,"['TIMES OF INDIA', 'Cristiano Ronaldo', 'Mathematics']","['FOOTBALL TICKET', 'NEWSPAPER', 'BOOKS']","['NEWS', 'FOOTBALL', 'MATHEMATICS']"
A914801130303377,"['BBC News', 'History', 'Tom and Jerry']","['TATA-SKY', 'BOOKS']","['NEWS', 'HISTORY', 'COMEDY-SHOWS']"
A1055521352646130,"['Pitbull', '50 Cent', 'Starbucks', 'Netflix']","['STARBUCKS', 'NETFLIX', 'MUSIC CONCERT', 'GAMING']","['STARBUCKS', 'NETFLIX', 'MUSIC']"
A402494130407124,"['ASUS', 'Windows', 'TIMES OF INDIA', 'Huawei Mobile', 'The Simpsons']","['BOOK-MY-SHOW', 'ANDROID', 'NEWSPAPER', 'NETFLIX', 'ELECTRONICS']","['NEWS', 'TECH-SAVY', 'TV-SHOWS']"
A844428167036223,"['BBC News', 'Bruno Mars', 'Starbucks', 'Playboy']","['TATA-SKY', 'TASTE-MADE', 'MUSIC CONCERT', 'Playboy']","['PLAYBOY', 'NEWS', 'MUSIC']"
A985156666563825,"['IPL', 'Samsung', 'Anime']","['CRUNCHYROLL', 'TELECOM', 'BOOK-MY-SHOW-SPORTS']","['TECH-SAVY', 'ANIME', 'CRICKET']"
A1055520889728990,"['Fast & Furious', 'Intel', 'Food']","['GROCERIES', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'MOVIES', 'FOODIE']"
A985157096256742,"['Nissan', 'Bill Gates', 'LaLiga', 'ASUS']","['NEWSPAPER', 'Nissan', 'FOOTBALL TICKET', 'WINDOWS']","['TECH-SAVY', 'AUTOMOBILES', 'FOOTBALL']"
A1829581313132050,"['SONY Mobile', 'Arsenal', 'Mathematics', 'MTV', 'Play Station']","['TATA-SKY', '9GAG', 'GAMING', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC', 'GAMING']"
A914801009056292,"['Intel', 'The Simpsons', 'Manchester City', 'Hackerrank']","['MUSIC-CONCERT', 'NETFLIX', 'Hackerrank', 'ELECTRONICS']","['TECH-SAVY', 'CODING', 'TV-SHOWS']"
A844427991435201,"['Cristiano Ronaldo', 'Taste Made', 'Candy Crush Saga', 'Netflix']","['ANDROID', 'FOOTBALL-TICKET', 'TASTE-MADE', 'GROCERIES']","['ANDROID-GAMES', 'FOODIE']"
A914800174993141,"['SONY Mobile', 'UEFA Champions League', '50 Cent']","['MUSIC CONCERT', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC']"
A844427710170712,"['Spotify', 'MTV']","['TATA-SKY', 'SPOTIFY']",['MUSIC']
A914801039065139,"['John Cena', 'Linkin Park', 'McDonalds']","['FOOTBALL-TICKET', 'TATA-SKY', 'AUTOMOBILE', 'MUSIC CONCERT']","['SPORTS', 'MUSIC']"
A844427720410318,"['Mathematics', 'CodeChef']","['CODECHEF', 'BOOKS']","['CODING', 'MATHEMATICS']"
A1055521436030670,"['Eminem', 'BBC News', 'Indian Cricket Team', '50 Cent']","['ELECTRONICS', 'TATA-SKY', 'MUSIC CONCERT', 'SPOTIFY']","['NEWS', 'MUSIC']"
A1055520773719360,"['Nissan', 'Nirvana', 'CodeChef']","['Nissan', 'CODECHEF', 'BOOKS']","['CODING', 'AUTOMOBILES']"
A985156555346549,"['Red Bull', 'Geography', 'Nirvana', 'Criminal Case']","['HEALTH-KART', 'TATA-SKY', 'GROCERIES', 'BOOKS']","['GEOGRAPHY', 'FOODIE']"
A844428159317495,"['The Simpsons', 'Shakira', 'Spotify', 'Bruno Mars']","['TATA-SKY', 'NETFLIX', 'BOOK-MY-SHOW', 'SPOTIFY']","['MUSIC', 'TV-SHOWS']"
A844428098412700,"['LaLiga', 'BBC News', 'Marvel', 'CodeChef']","['FOOTBALL TICKET', 'BOOK-MY-SHOW', 'CODECHEF']","['CODING', 'FOOTBALL', 'MOVIES']"
A914800457900195,"['Samsung', 'LaLiga', 'Memes']","['TELECOM', '9GAG', 'FOOTBALL TICKET']","['TECH-SAVY', 'MEMES', 'FOOTBALL']"
A1899945769032990,"['Spider man', 'Pepsi']","['GROCERIES', 'BOOK-MY-SHOW']","['MOVIES', 'FOODIE']"
A1055520892706980,"['IPL', 'Anime', 'National Geographic TV']","['CRUNCHYROLL', 'BOOK-MY-SHOW-SPORTS', 'ELECTRONICS']","['ANIME', 'CRICKET']"
A1055520530419190,"['Pitbull', 'NBA', 'Red Bull', 'Playboy']","['STARBUCKS', 'Playboy', 'GROCERIES', 'BASKETBALL TICKET']","['PLAYBOY', 'SPORTS', 'FOODIE']"
A844427914163630,"['John Cena', 'Cars', 'OPPO', 'Angry Birds', 'Marvel']","['BOOK-MY-SHOW', 'UBER', 'BOOK-MY-SHOW-SPORTS', 'AUTOMOBILE', 'TATA-SKY']","['SPORTS', 'AUTOMOBILES', 'MOVIES']"
A914800961724356,"['Bill Gates', 'Cristiano Ronaldo', 'Memes', 'Manchester City']","['FOOTBALL-TICKET', '9GAG', 'STEAM', 'WINDOWS']","['TECH-SAVY', 'MEMES', 'FOOTBALL']"
A844427365751005,"['Wallmart', 'Intel', 'Anime']","['CRUNCHYROLL', 'AMAZON-PRIME', 'ELECTRONICS']","['TECH-SAVY', 'ANIME']"
A914800131299866,"['Tesla', 'Wallmart', 'Intel']","['WALMART', 'ELECTRONICS']","['TECH-SAVY', 'SHOPPING']"
A985156540334550,"['Play Station', 'Candy Crush Saga', 'Football']","['HEALTH-KART', 'FOOTBALL-TICKET', 'GAMING']","['FOOTBALL', 'GAMING']"
A1055521408847570,"['Jackie Chan', 'OPPO', 'Burger King', 'Nirvana', 'Hackerrank']","['BOOK-MY-SHOW', 'STARBUCKS', 'MUSIC-CONCERT', 'Hackerrank', 'ELECTRONICS']","['TECH-SAVY', 'CODING', 'MUSIC']"
A1688852713585630,"['KFC', 'Pitbull', 'John Cena', '5-Minute Crafts']","['PIZZA-HUT', 'KFC', 'AUTOMOBILE', 'YOUTUBE']","['YOUTUBE', 'FOODIE']"
A914800782589021,"['Taste Made', 'Geography', 'KFC', 'XBOX', 'LaLiga']","['PIZZA-HUT', 'STARBUCKS', 'KFC', 'FOOTBALL TICKET', 'BOOKS']","['FOOTBALL', 'GEOGRAPHY', 'FOODIE']"
A914801082808615,"['Michael Jackson', 'Candy Crush Saga']","['ANDROID', 'MUSIC CONCERT']","['ANDROID-GAMES', 'MUSIC']"
A1055521482975970,"['Michael Jackson', 'Cold Play', '5-Minute Crafts', 'Playboy', 'Shakira']","['DISNEY-PLUS', 'MUSIC CONCERT', 'Playboy']","['PLAYBOY', 'MUSIC']"
A914801073566208,"['BBC News', 'Disney', 'CodeChef', 'Hackerrank']","['TATA-SKY', 'NEWSPAPER', 'Hackerrank']","['NEWS', 'CODING']"
A914800142510124,"['SONY Mobile', 'OPPO', 'UFC', 'Bruce Lee']","['TATA-SKY', 'MCDONALDS', 'ELECTRONICS']","['TECH-SAVY', 'UFC']"
A914800470508377,"['IPL', 'SONY Mobile', 'Mathematics', 'MTV']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS', 'BOOKS']","['MUSIC', 'MATHEMATICS', 'CRICKET']"
A1899946302468960,"['Fast & Furious', 'Spider man']",['BOOK-MY-SHOW'],['MOVIES']
A1055521268864710,"['Anime', 'Taste Made', 'UFC']","['CRUNCHYROLL', 'TATA-SKY', 'TASTE-MADE']","['ANIME', 'UFC', 'FOODIE']"
A914800941614804,"['SONY Mobile', 'TIMES OF INDIA', 'Manchester City']","['Playboy', 'NEWSPAPER', 'ELECTRONICS']","['NEWS', 'TECH-SAVY']"
A985157054026584,"['Mathematics', 'Red Bull', 'Pepsi']","['GROCERIES', 'MUSIC CONCERT']",['FOODIE']
A844428119927085,"['John Cena', 'Windows', 'Cold Play', 'MS Dhoni']","['TATA-SKY', 'TELECOM', 'BOOK-MY-SHOW-SPORTS', 'FOOTBALL-TICKET', 'ELECTRONICS']","['TECH-SAVY', 'SPORTS', 'CRICKET']"
A914800860243911,"['BBC News', 'Angry Birds', 'CodeChef', 'Disney']","['ANDROID', 'TATA-SKY', 'DISNEY-PLUS', 'ELECTRONICS']","['NEWS', 'ANDROID-GAMES', 'DISNEY-MOVIES']"
A914800683012582,"['OPPO', 'Bruce Lee']","['BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'MOVIES']"
A914800176270006,"['Spotify', 'Candy Crush Saga', 'National Geographic TV', 'TIMES OF INDIA', 'Pepsi']","['SPOTIFY', 'PIZZA-HUT', 'GROCERIES', 'TATA-SKY', 'GAMING']","['EDUCATIONAL-SHOWS', 'MUSIC', 'FOODIE']"
A914801077825270,"['Spotify', 'Burger King', 'TIMES OF INDIA', 'Health and Diet']","['BITCOINS', 'HEALTH-KART', 'NEWSPAPER', 'SPOTIFY']","['NEWS', 'HEALTH-CONCIOUS', 'MUSIC']"
A844427280789765,"['History', 'The Simpsons', 'Pepsi']","['NETFLIX', 'TATA-SKY', 'GROCERIES']","['TV-SHOWS', 'FOODIE']"
A985156731140260,"['Michael Jackson', 'John Cena', 'NBA', 'Huawei Mobile']","['TATA-SKY', 'MUSIC CONCERT', 'BASKETBALL TICKET']","['SPORTS', 'MUSIC']"
A914801122750206,"['Michael Jackson', 'NBA', 'Cold Play', 'Windows', 'Tom and Jerry']","['TATA-SKY', 'MUSIC CONCERT', 'ELECTRONICS']","['TECH-SAVY', 'COMEDY-SHOWS', 'MUSIC']"
A1829582106418840,"['CGTN', 'Candy Crush Saga']","['ANDROID', 'TATA-SKY']","['NEWS', 'ANDROID-GAMES']"
A844428006257560,"['Uber', 'Netflix', 'Bruce Lee', '5-Minute Crafts', 'Shakira']","['UBER', 'YOUTUBE', 'FOOTBALL-TICKET', 'BOOK-MY-SHOW']","['YOUTUBE', 'TRAVELLING', 'MOVIES']"
A1055521363179320,"['Michael Jackson', 'BBC News', 'Disney']","['TATA-SKY', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['NEWS', 'MUSIC']"
A985156998271554,"['Angry Birds', 'Bill Gates']","['ANDROID', 'WINDOWS']","['TECH-SAVY', 'ANDROID-GAMES']"
A1829581417558340,"['Samsung', 'Playboy', 'Health and Diet', '5-Minute Crafts']","['YOUTUBE', 'ELECTRONICS', 'HEALTH-KART', 'Playboy']","['PLAYBOY', 'YOUTUBE', 'HEALTH-CONCIOUS']"
A1688852352168430,"['Football', 'Health and Diet']","['HEALTH-KART', 'FOOTBALL-TICKET']","['HEALTH-CONCIOUS', 'FOOTBALL']"
A1055521172254340,"['Mathematics', 'LaLiga', 'Indian Cricket Team']","['FOOTBALL TICKET', 'BOOK-MY-SHOW-SPORTS', 'BOOKS']","['FOOTBALL', 'MATHEMATICS', 'CRICKET']"
A914801015530880,"['MS Dhoni', 'Bruno Mars', 'Bruce Lee']","['MUSIC CONCERT', 'BOOK-MY-SHOW']","['MUSIC', 'MOVIES']"
A914800175040214,"['Food', 'Starbucks']","['STARBUCKS', 'GROCERIES']","['STARBUCKS', 'FOODIE']"
A1688853052720900,"['Anime', 'Spotify', 'KitKat']","['CRUNCHYROLL', 'GROCERIES', 'SPOTIFY']","['ANIME', 'MUSIC', 'FOODIE']"
A1055520562897130,"['Samsung', 'Spotify', 'KitKat', 'Huawei Mobile']","['FOOTBALL TICKET', 'TELECOM', 'Playboy']",['TECH-SAVY']
A914800209025409,"['Uber', 'Health and Diet', 'Bruce Lee']","['UBER', 'BOOK-MY-SHOW']","['TRAVELLING', 'MOVIES']"
A1055521379948150,"['MTV', 'Starbucks', 'Pitbull', 'Linkin Park', 'Metalica']","['STARBUCKS', 'TATA-SKY', 'MUSIC CONCERT', 'BOOKS']","['STARBUCKS', 'MUSIC']"
A985156153460440,"['Play Station', 'Vin Diesel', 'CGTN']","['TATA-SKY', 'BOOK-MY-SHOW', 'GAMING']","['NEWS', 'MOVIES', 'GAMING']"
A914800554473252,"['IPL', 'Disney', '5-Minute Crafts']","['DISNEY-PLUS', 'YOUTUBE', 'BOOK-MY-SHOW-SPORTS']","['YOUTUBE', 'DISNEY-MOVIES', 'CRICKET']"
A914801055055955,"['Huawei Mobile', 'Taste Made', 'Starbucks', 'McDonalds']","['STARBUCKS', 'TESLA', 'TASTE-MADE', 'FOOTBALL TICKET']","['STARBUCKS', 'FOODIE']"
A844428060128192,"['Spider man', 'XBOX']","['BOOK-MY-SHOW', 'ELECTRONICS']","['MOVIES', 'GAMING']"
A844427275421564,"['Michael Jackson', 'Angry Birds']","['ANDROID', 'MUSIC CONCERT']","['ANDROID-GAMES', 'MUSIC']"
A844428149227272,"['SONY Mobile', 'MTV', 'Nirvana', 'CS GO', 'XBOX']","['Playboy', 'STEAM', 'MUSIC CONCERT', 'ELECTRONICS']","['TECH-SAVY', 'GAMING']"
A1055521341287800,"['Bill Gates', 'CGTN']","['Playboy', 'TATA-SKY', 'BOOK-MY-SHOW', 'WINDOWS']","['NEWS', 'TECH-SAVY']"
A1055521354266320,"['Play Station', 'Anime', 'MS Dhoni']","['CRUNCHYROLL', 'MUSIC CONCERT', 'GAMING']","['ANIME', 'GAMING']"
A985156395281455,"['Bitcoins', 'McDonalds', 'Cars', 'Football', 'Pitbull']","['FOOTBALL-TICKET', 'AUTOMOBILE', 'BOOK-MY-SHOW', 'BOOKS']","['AUTOMOBILES', 'MOVIES', 'FOOTBALL']"
A985156997791440,"['Huawei Mobile', 'Windows', 'Red Bull', 'Indian Cricket Team']","['GROCERIES', 'BOOK-MY-SHOW-SPORTS', 'BOOKS', 'ELECTRONICS']","['CRICKET', 'TECH-SAVY', 'FOODIE']"
A985157121236677,"['BBC News', 'Angry Birds']","['ANDROID', 'TATA-SKY']","['NEWS', 'ANDROID-GAMES']"
A844428093918213,"['WWE', 'Burger King', 'MTV', 'Starbucks']","['STARBUCKS', 'FOOTBALL-TICKET', 'TATA-SKY']","['STARBUCKS', 'SPORTS', 'MUSIC']"
A1055521515657710,"['Food', 'Fast & Furious', 'CodeChef', 'Criminal Case']","['CODECHEF', 'BOOK-MY-SHOW', 'AMAZON-PRIME', 'BOOKS']","['CODING', 'TV-SHOWS']"
A1688853515821770,"['BBC News', 'Cars', 'LaLiga', 'Arsenal']","['AUTOMOBILE', 'FOOTBALL TICKET', 'CODECHEF', 'TATA-SKY']","['NEWS', 'AUTOMOBILES', 'FOOTBALL']"
A1055521170337850,"['Geography', 'CGTN', 'Memes']","['TATA-SKY', '9GAG', 'BOOKS']","['NEWS', 'MEMES', 'GEOGRAPHY']"
A1688852333211080,"['Eminem', 'Red Bull', 'Harry Potter']","['GROCERIES', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'MUSIC', 'FOODIE']"
A1055521513662730,"['Shakira', 'Eminem', 'National Geographic TV']","['TATA-SKY', 'MUSIC-CONCERT', 'MUSIC CONCERT']","['EDUCATIONAL-SHOWS', 'MUSIC']"
A914800961497355,"['National Geographic TV', 'XBOX', 'Bruno Mars', 'UFC']","['TATA-SKY', 'TELECOM', 'MUSIC CONCERT']","['EDUCATIONAL-SHOWS', 'MUSIC', 'UFC']"
A1055520427448830,"['Mr Bean', 'Cristiano Ronaldo', 'XBOX']","['STARBUCKS', 'TATA-SKY', 'FOOTBALL TICKET']","['COMEDY-SHOWS', 'FOOTBALL']"
A1055521444394160,"['Intel', 'CodeChef', 'Starbucks', 'Geography', 'MS Dhoni']","['BOOK-MY-SHOW', 'ELECTRONICS', 'BOOK-MY-SHOW-SPORTS', 'AMAZON-PRIME', 'BOOKS']","['TECH-SAVY', 'GEOGRAPHY', 'CRICKET']"
