accountID,maritalStatus,sex,income,age,Dependents,Occupation
A844427483956320,Single,Male,1993765,33,4,Employee
A1829581911188980,Single,Female,2020536,29,2,Business
A1055520912565290,Married,Male,1379258,43,4,Employee
A325558739302198,Married,Male,1712394,35,2,Employee
A1055520751079350,Married,Male,967556,41,3,Business
A844427603547860,Single,Male,598709,29,3,Employee
A914800722454217,Married,Male,1255332,63,3,Business
A914800673887492,Married,Male,1096205,41,3,Employee
A1055521392604630,Married,Male,1331068,35,1,Employee
A1055521389200920,Married,Male,1248585,39,1,Employee
A1829582587905590,Married,Male,1444646,34,3,Employee
A402425357024350,Single,Female,764598,29,2,Employee
A985156841883718,Married,Male,1267794,48,1,Business
A1688853601729790,Single,Female,1406646,34,4,Business
A319927191345615,Married,Male,812174,34,2,Employee
A1055520972432230,Single,Male,1432695,34,4,Employee
A1055521440511920,Single,Male,1864470,33,1,Business
A914801059640819,Single,Female,1625830,32,2,Business
A1055520429453880,Married,Female,1308720,49,1,Business
A914800934015595,Single,Male,743660,33,3,Business
A914801126604963,Married,Female,1405431,34,3,Business
A985157111927449,Married,Male,684608,35,2,Employee
A985156597126373,Single,Female,1763561,40,4,Business
A844427540835306,Married,Male,1242904,40,1,Employee
A844427823835887,Married,Male,2038377,35,3,Business
A844427511533793,Single,Male,1168044,32,1,Business
A914800324138311,Married,Male,670586,38,1,Business
A914801145070727,Single,Female,1426235,34,1,Business
A1055521380395610,Married,Male,1599344,45,4,Employee
A1055520444618950,Single,Male,1131336,33,3,Business
A305767243454771,Married,Male,1545517,42,2,Business
A325076355697673,Single,Female,1304600,33,4,Employee
A914800964749412,Single,Female,1394904,30,1,Business
A1899945566531830,Single,Male,604846,28,4,Business
A844428060208045,Married,Male,804004,38,3,Business
A1829582354878640,Single,Male,1099568,35,4,Business
A1055521388952890,Married,Male,1125864,45,2,Business
A844427621745742,Married,Male,3110528,49,2,Business
A363391721025457,Married,Female,2027718,38,2,Business
A844427649228070,Single,Male,1072607,38,4,Employee
A1829581213792000,Married,Male,1449854,33,4,Employee
A985157102924913,Single,Male,1003162,31,4,Business
A1688852218021810,Married,Female,985245,40,2,Employee
A1688852168507230,Single,Male,1102897,29,1,Employee
A1055520573171010,Single,Male,866039,31,4,Employee
A914801052048137,Single,Male,1281579,32,1,Employee
A1688852417112620,Married,Male,1027539,42,2,Business
A844427169926231,Single,Male,653562,29,2,Employee
A1055520905886890,Married,Male,706629,60,3,Business
A914800538301129,Married,Male,503671,34,1,Employee
A844428060721853,Single,Male,1147122,28,1,Employee
A844427555512312,Married,Female,1641011,52,3,Employee
A844427916607168,Single,Male,1668238,29,4,Employee
A844428084480826,Single,Female,1388736,29,3,Employee
A1759220879571780,Married,Female,1432070,37,2,Employee
A985156807880443,Single,Female,620464,28,2,Business
A985156540597546,Married,Male,2599219,40,3,Business
A1688853072358440,Single,Female,1033828,31,3,Business
A364147509493593,Single,Female,815480,32,1,Business
A844427836231856,Married,Male,1220674,33,2,Employee
A1055521400632250,Single,Male,742140,30,4,Business
A1829582221389000,Single,Male,1867111,34,4,Business
A985156927627851,Single,Male,1478532,31,2,Employee
A1055521518519630,Married,Male,744306,44,3,Business
A914801121904676,Married,Male,874836,41,1,Employee
A1055520545165030,Married,Female,593940,33,2,Business
A985156849541438,Single,Male,1125636,31,2,Business
A1829581299796770,Married,Male,1335985,40,4,Business
A914800204894134,Married,Male,704672,43,2,Employee
A1055521353177760,Married,Male,1699911,36,1,Business
A314216790745512,Single,Male,866476,32,4,Employee
A1759221553448080,Married,Male,1452379,36,2,Employee
A985156985214731,Single,Male,763192,34,1,Employee
A914801068368719,Married,Male,1897568,58,4,Business
A305214540143792,Single,Male,664278,33,3,Business
A1899945727794720,Married,Male,1236691,38,3,Employee
A914801021308327,Married,Male,1506624,62,1,Employee
A985156861868390,Single,Female,1805836,29,4,Employee
A985156221630024,Married,Male,1109856,39,3,Employee
A914800709553865,Married,Male,1281340,60,4,Employee
A1055521387699650,Married,Male,677502,49,1,Employee
A914801015173177,Married,Male,1669321,51,4,Employee
A844427605662213,Single,Male,971907,30,3,Employee
A1688853691153650,Married,Male,695134,36,2,Employee
A844427700136972,Married,Male,333925,43,1,Business
A985156962083026,Married,Male,983687,49,4,Employee
A1759221694424090,Married,Male,776340,38,4,Business
A914800429776885,Married,Male,1201807,29,2,Business
A985156103362091,Married,Male,1208605,43,1,Business
A1688853481134510,Single,Male,506483,35,4,Employee
A1055520427992050,Single,Male,918821,29,3,Employee
A985156368712767,Single,Female,4304070,34,4,Business
A1688852906008130,Single,Female,1452810,34,3,Business
A1899945419902780,Single,Male,1684863,36,1,Business
A914801016973039,Single,Male,1910450,29,2,Business
A914801033526567,Married,Male,1062252,63,2,Business
A1688852350437120,Married,Male,746092,71,4,Business
A1899945374529710,Married,Male,1455652,48,3,Employee
A914800994726214,Married,Male,1225747,37,4,Employee
A914801058515115,Single,Male,1168044,29,3,Employee
A985156557811533,Single,Male,560937,37,3,Employee
A1688853089469230,Single,Male,1140594,35,3,Employee
A1055521418120750,Married,Male,955149,61,3,Employee
A1759222253194400,Married,Male,1251827,47,2,Employee
A914801118071537,Married,Male,5979623,38,3,Business
A985156560561704,Married,Male,1135671,27,1,Business
A985157094352743,Married,Male,1237139,33,1,Business
A985157001588910,Married,Male,1079865,44,1,Employee
A844427333758579,Single,Male,655101,32,4,Business
A844427849101148,Married,Male,3754780,34,2,Business
A985156970588316,Single,Male,1151348,27,4,Employee
A844427890292145,Single,Male,1206261,28,1,Business
A985156202525119,Single,Male,1194906,30,2,Employee
A844428049672321,Married,Male,874190,70,1,Employee
A1759222107445930,Single,Male,665266,37,3,Business
A1829581182309130,Married,Male,2218003,41,3,Business
A1899945665398440,Married,Male,1322552,34,4,Employee
A985157053254351,Married,Male,1368551,61,3,Business
A914800558135722,Married,Male,2329647,55,3,Business
A844427124742213,Married,Male,1981244,35,2,Employee
A844427375733429,Married,Male,840522,39,3,Employee
A985156191018298,Married,Male,597835,32,1,Business
A914801016926443,Single,Female,1194260,30,2,Employee
A844427286616234,Married,Male,1144613,66,3,Employee
A985157037180290,Married,Male,1383038,44,3,Employee
A844428159085227,Married,Male,1359678,46,1,Employee
A985156429105714,Married,Male,1316653,42,4,Employee
A985156934216833,Married,Male,327332,34,1,Business
A1055521388817930,Married,Male,1399665,35,3,Employee
A1055521248418870,Married,Male,431224,38,4,Business
A914801017422061,Single,Female,1881209,29,4,Employee
A985156777446360,Married,Female,2685536,48,3,Business
A914801083725844,Married,Male,985758,39,1,Business
A1899946113053050,Married,Male,625708,36,3,Employee
A1055520483643670,Single,Male,1419034,32,3,Business
A1055521385537750,Married,Male,770792,59,3,Employee
A844427205470986,Single,Male,1212903,34,3,Business
A985156521297492,Single,Male,1168272,37,1,Business
A1055521046294390,Married,Female,2234628,46,2,Business
A844427977448527,Married,Male,964098,69,1,Employee
A914800151561030,Single,Male,1773593,37,2,Business
A914800944999267,Married,Male,1003219,44,2,Business
A564049510287360,Married,Male,1576411,42,2,Business
A1829580953332240,Married,Male,1066109,35,1,Business
A1688852483426620,Single,Male,960203,32,2,Employee
A1759222286852550,Married,Male,1148664,48,4,Business
A1899947021186220,Single,Male,2413950,33,2,Business
A1829581128579330,Married,Female,979412,52,1,Business
A844428061916625,Married,Male,858705,36,3,Business
A985156540114709,Single,Male,556681,31,2,Business
A914800577493197,Single,Male,1332147,30,1,Employee
A914801097901193,Single,Male,1841518,36,1,Business
A1055520737250850,Married,Male,1885332,56,4,Business
A322808613738855,Single,Male,949050,34,4,Employee
A985156958980127,Single,Male,386251,32,3,Employee
A1055521016008970,Married,Male,1785506,36,4,Business
A914801009636260,Married,Male,853632,37,4,Employee
A914800554124347,Single,Male,2454135,34,3,Business
A1055521522984890,Married,Male,1130538,40,1,Employee
A1055520499334810,Married,Male,2781923,38,2,Business
A985156972484407,Married,Male,1399287,34,3,Employee
A1055521294901360,Single,Male,1320666,33,3,Business
A985157110505183,Married,Male,693158,43,4,Employee
A1899947009497270,Married,Male,1050548,44,1,Employee
A1829581906031370,Married,Female,2526563,48,4,Business
A311265535176370,Single,Male,403275,29,3,Business
A1759222280717720,Married,Male,772920,41,3,Employee
A1899945422673630,Married,Male,1228209,42,3,Business
A1688853573715760,Married,Female,955890,45,4,Business
A1055520812859000,Married,Male,814511,39,1,Employee
A985157118584244,Married,Male,1581579,32,1,Employee
A985157021643106,Single,Male,1582054,28,3,Employee
A1829580911545480,Single,Male,1462188,32,4,Employee
A1055520872891320,Single,Male,1793182,32,2,Employee
A1055521494635470,Married,Male,1314439,33,1,Business
A1055521471964970,Married,Male,1334978,34,1,Business
A1055521268916250,Single,Female,1145139,29,4,Business
A564049482813672,Married,Male,1390097,37,3,Employee
A985157113386826,Single,Male,1153338,33,3,Business
A844428086241191,Married,Male,754984,34,4,Employee
A1055520538852760,Single,Male,1364922,44,2,Business
A985157019162699,Single,Male,1521824,33,2,Business
A1829581465975860,Single,Male,954370,29,2,Business
A1829581500683070,Married,Male,682556,50,2,Business
A1055520818312110,Married,Male,723292,51,4,Business
A1688853422177070,Single,Male,1921660,41,4,Business
A914801003373515,Married,Male,2256326,50,3,Business
A914800171444975,Married,Male,950095,43,3,Business
A844427635253166,Single,Male,1881760,43,4,Employee
A1759220866677740,Single,Male,969988,29,3,Employee
A844427768553771,Married,Male,945915,34,1,Business
A844427944176035,Married,Male,1113894,34,1,Employee
A844427173076580,Single,Male,1165812,29,4,Business
A1055521296568890,Married,Male,1705383,34,1,Business
A1055521413118090,Married,Male,1664799,58,4,Business
A844428028040755,Married,Male,1311095,35,1,Employee
A985156992404214,Married,Male,827298,38,4,Business
A1055520921041150,Single,Male,1817806,39,4,Employee
A844427657522108,Single,Female,1752750,28,3,Employee
A844428164372648,Married,Male,607221,34,4,Business
A844428152941431,Married,Male,1223925,36,4,Business
A1688852784486670,Single,Male,963205,28,2,Employee
A985156983978725,Married,Male,846355,33,4,Business
A914800454604972,Single,Male,1780870,33,4,Employee
A1055520431255200,Married,Male,1358335,42,1,Employee
A985157104046876,Married,Male,1702666,38,4,Employee
A1055520936083840,Married,Male,1969198,62,3,Employee
A1899945515308000,Single,Male,1404685,30,4,Business
A844428065985619,Married,Male,965865,35,3,Business
A1055520502618980,Single,Male,1567975,31,4,Business
A914800466194579,Married,Male,3866747,41,4,Business
A1899945487811970,Married,Male,933565,50,2,Business
A1055521483844160,Married,Female,2912700,40,2,Business
A1055520883612580,Single,Male,1522432,35,2,Employee
A361465560900989,Single,Male,1130956,28,2,Business
A1829581290935360,Married,Male,1251188,49,4,Business
A1055521101683180,Married,Male,1408320,33,4,Business
A1055521410309180,Single,Female,1389977,30,3,Business
A914800329112851,Single,Female,1174238,31,2,Employee
A844427790495719,Married,Female,1227319,41,2,Employee
A844428038420471,Married,Male,1982042,27,2,Employee
A985157011378334,Single,Male,851295,31,1,Employee
A1055521387090380,Married,Male,1413417,59,3,Employee
A914800701343926,Single,Male,937726,35,1,Employee
A985157056750501,Married,Male,1126047,29,3,Employee
A1055521210305180,Single,Male,1221016,34,4,Employee
A844428073661617,Married,Male,1000654,33,3,Employee
A844428034863764,Single,Male,2250132,34,2,Business
A1688852498143460,Married,Male,979697,37,3,Business
A914801103679779,Single,Male,2483794,36,2,Business
A1055521003649680,Married,Male,1162572,50,2,Business
A914801014469595,Single,Male,1391298,30,3,Employee
A388611334437003,Married,Female,2768357,40,2,Business
A1759220987361760,Married,Male,1127232,39,4,Employee
A985156315630895,Married,Female,912380,56,1,Employee
A985156306047304,Single,Male,373464,33,3,Business
A844427987228487,Single,Male,896591,27,3,Employee
A985156531569934,Married,Female,755972,49,1,Business
A844428029174088,Married,Male,611097,36,4,Business
A1055521448291900,Single,Male,558030,32,4,Business
A1055521416387040,Single,Male,1332469,36,2,Employee
A844428079948296,Single,Male,698497,35,4,Business
A844427833565145,Married,Male,753293,58,3,Business
A914800441212037,Single,Male,742615,49,2,Employee
A312642459767248,Married,Male,1112412,49,4,Employee
A985156722061709,Married,Male,2194956,51,2,Business
A914800546422782,Married,Male,930810,39,1,Employee
A985156990513330,Married,Male,1360058,33,2,Business
A844428166978981,Single,Female,1000559,30,1,Business
A914801015540374,Single,Male,2150990,33,3,Business
A1829582107886620,Single,Male,2200523,31,2,Business
A1055521312100010,Married,Male,1981130,59,1,Employee
A1688852168091430,Married,Male,1214990,38,4,Employee
A364147509415291,Single,Female,1295824,29,4,Employee
A844427595988886,Single,Male,1414451,31,4,Business
A914801030077482,Single,Male,1642132,30,4,Employee
A1759220939537420,Married,Male,1190269,33,4,Business
A844427476144971,Married,Male,704672,68,4,Employee
A985156514380974,Married,Male,473347,60,1,Business
A1899945745444880,Married,Male,1595563,30,2,Business
A914800614461550,Single,Male,674367,36,1,Business
A844428036824110,Single,Female,1463256,31,4,Business
A1899945951439900,Married,Male,6596135,38,2,Business
A844428047968919,Married,Male,1297168,39,2,Employee
A1759222138216120,Married,Male,680903,41,3,Employee
A985156991632631,Married,Male,712348,46,2,Employee
A1829581415117220,Single,Male,2527323,30,4,Business
A294356861959740,Single,Male,2410036,30,2,Business
A914801095566231,Married,Male,2389250,53,4,Business
A985157108062864,Married,Male,1132574,37,2,Business
A914800210885364,Married,Male,784092,32,4,Employee
A1899946619120210,Married,Female,1735650,33,2,Business
A985156785428040,Married,Male,930620,40,1,Employee
A1899947036654920,Married,Male,7999095,46,1,Business
A914800961327208,Single,Female,3130307,30,2,Business
A1055521445304010,Married,Male,1003504,38,3,Business
A1688852439855430,Married,Male,676609,36,4,Employee
A985156161311240,Married,Male,1502596,47,4,Business
A1688852394282080,Married,Male,1396044,40,1,Business
A914800871882691,Single,Male,1315533,34,1,Employee
A914801002905807,Married,Male,352621,57,4,Business
A844428172813331,Married,Male,510340,41,2,Employee
A1055520939788220,Married,Female,1304521,36,1,Business
A914800945353086,Married,Male,1371024,46,3,Employee
A985156121065448,Single,Male,1441665,31,4,Business
A914801065552696,Married,Female,1820162,45,4,Employee
A2181420356397490,Single,Male,1263048,30,1,Business
A1688852661532270,Married,Male,1314483,44,1,Business
A985156255647275,Married,Male,567720,46,2,Business
A1055521370658100,Married,Male,1442328,40,3,Business
A1055521240160270,Married,Male,1037400,43,2,Business
A985156409174968,Married,Male,1002402,37,2,Employee
A844427551617086,Single,Male,1979838,29,4,Employee
A914800995586416,Married,Male,628254,55,3,Employee
A844428048212796,Single,Male,1307979,32,3,Employee
A313804475665320,Married,Male,1270232,47,4,Business
A985156811648031,Married,Male,1484500,35,3,Employee
A985157073228064,Married,Female,1835381,35,4,Business
A1055521385395240,Single,Male,802579,30,1,Business
A844427091897633,Married,Male,985036,35,1,Employee
A1688853128853580,Single,Female,714267,30,4,Business
A1688852423125900,Married,Male,598633,64,2,Employee
A1055520687713650,Single,Male,1220401,37,1,Business
A914800707139920,Married,Female,1400205,42,2,Employee
A914801018493551,Single,Female,1476186,32,1,Employee
A914800643205210,Married,Female,993339,57,1,Employee
A844427897018558,Married,Male,806075,52,2,Business
A1055521482364750,Married,Male,2349160,43,2,Business
A1899945471330710,Married,Male,523013,45,4,Employee
A914800734230530,Married,Male,503082,45,1,Business
A305077100106363,Single,Male,1243088,29,2,Employee
A1899945804899710,Married,Male,517009,34,4,Employee
A985156710647433,Married,Male,1340906,36,4,Business
A914800142552914,Single,Male,1198083,32,2,Employee
A914801010359689,Single,Male,4273727,33,4,Business
A985156925750210,Single,Male,574902,34,3,Employee
A985157091444228,Single,Male,1311846,28,4,Business
A1829581329468050,Married,Male,1032156,38,4,Business
A985157110579939,Married,Male,1302793,65,3,Employee
A914800212572490,Married,Male,1222136,45,1,Business
A308860389151106,Single,Male,1450080,34,3,Employee
A844427459574355,Married,Male,950000,45,3,Employee
A914800958030628,Single,Male,1322470,32,4,Business
A844427597124589,Single,Female,2314333,29,2,Business
A844428091232865,Single,Male,1333895,33,1,Business
A914801048267715,Married,Male,1278472,55,1,Employee
A1055520602106100,Single,Male,2911845,34,2,Business
A985157021090022,Single,Male,1209089,31,4,Employee
A914800625714365,Single,Male,1354339,32,2,Employee
A844427764006242,Married,Male,2644040,37,2,Business
A985157003316542,Married,Male,2070145,36,3,Business
A914801015239253,Married,Male,2889463,33,3,Business
A1899945553156000,Single,Female,666007,31,4,Employee
A1688852443100310,Single,Female,3559099,33,3,Business
A844427920454578,Married,Male,369759,48,2,Employee
A1899945866889620,Single,Male,1933820,28,2,Business
A985156954460869,Married,Male,2381175,58,3,Business
A361946842057179,Married,Male,721487,36,2,Business
A313048560663833,Single,Male,1429997,29,4,Business
A1759221017357300,Married,Female,2041303,41,4,Business
A985157099078209,Single,Male,973655,29,3,Business
A1055521339222480,Single,Male,4377429,32,3,Business
A914800328095040,Married,Male,677483,73,2,Employee
A985156946419616,Married,Male,1261790,41,1,Employee
A1688853615585180,Single,Male,741152,31,1,Business
A914800975373816,Married,Male,1484280,38,3,Business
A1055520919931410,Married,Male,1577969,43,4,Employee
A844428026788377,Single,Male,1884230,31,4,Employee
A914800701971589,Married,Male,2597091,37,4,Business
A1055521158385980,Married,Male,288401,41,3,Employee
A844428054623851,Married,Male,1900969,37,1,Business
A1899947001613080,Single,Male,1299391,30,1,Business
A844427624699787,Married,Male,1485292,39,2,Business
A1829581063111350,Single,Male,788101,32,1,Employee
A914800135031009,Married,Female,1358728,44,4,Employee
A914801127364887,Single,Male,1152103,30,2,Business
A313804475701120,Single,Male,340670,32,3,Employee
A914801130303377,Married,Male,1482912,45,1,Business
A1055521352646130,Single,Male,432383,36,2,Business
A402494130407124,Single,Female,1479029,29,3,Employee
A844428167036223,Married,Male,1374707,39,1,Employee
A985156666563825,Married,Male,482239,29,4,Employee
A1055520889728990,Married,Male,1977444,42,4,Business
A985157096256742,Married,Male,1458152,40,3,Business
A1829581313132050,Single,Male,1459189,41,1,Business
A914801009056292,Married,Male,949050,36,1,Employee
A844427991435201,Married,Male,596030,38,2,Business
A914800174993141,Married,Male,1888790,47,1,Employee
A844427710170712,Single,Male,1341157,35,1,Business
A914801039065139,Married,Male,1475112,55,1,Business
A844427720410318,Single,Male,1807945,35,1,Business
A1055521436030670,Married,Male,1380632,35,2,Employee
A1055520773719360,Married,Male,663138,65,4,Business
A985156555346549,Single,Male,1451657,33,2,Business
A844428159317495,Married,Male,769196,45,4,Employee
A844428098412700,Married,Male,1183985,33,4,Business
A914800457900195,Married,Female,1258351,36,2,Business
A1899945769032990,Married,Male,1369539,59,4,Employee
A1055520892706980,Single,Male,624910,33,4,Employee
A1055520530419190,Single,Male,861327,36,4,Business
A844427914163630,Married,Male,1372608,43,2,Business
A914800961724356,Married,Male,4120644,60,2,Business
A844427365751005,Married,Male,837995,37,1,Business
A914800131299866,Single,Male,1399271,30,3,Business
A985156540334550,Married,Male,1268139,45,4,Business
A1055521408847570,Single,Male,1301324,34,3,Business
A1688852713585630,Single,Female,1414070,39,3,Business
A914800782589021,Married,Male,1682982,42,3,Employee
A914801082808615,Single,Male,2557571,32,2,Business
A1055521482975970,Single,Male,2321268,36,4,Business
A914801073566208,Single,Female,1114122,30,1,Employee
A914800142510124,Married,Male,1238824,47,4,Employee
A914800470508377,Single,Male,846621,37,1,Employee
A1899946302468960,Single,Male,1231432,34,2,Business
A1055521268864710,Married,Male,868680,42,2,Employee
A914800941614804,Single,Male,1705782,30,4,Business
A985157054026584,Married,Male,1284381,35,2,Employee
A844428119927085,Single,Male,874247,29,2,Employee
A914800860243911,Married,Male,2803260,42,3,Business
A914800683012582,Married,Male,893950,59,4,Employee
A914800176270006,Married,Male,1234410,35,4,Business
A914801077825270,Married,Female,993130,35,1,Business
A844427280789765,Married,Male,1136466,47,1,Business
A985156731140260,Single,Male,863037,32,4,Employee
A914801122750206,Single,Male,1551008,29,1,Business
A1829582106418840,Married,Male,1183776,42,1,Employee
A844428006257560,Single,Male,1419300,29,3,Employee
A1055521363179320,Single,Male,447925,33,2,Employee
A985156998271554,Married,Male,1035804,40,2,Employee
A1829581417558340,Married,Male,1909842,35,2,Employee
A1688852352168430,Married,Male,1304217,36,4,Employee
A1055521172254340,Married,Male,1285242,57,3,Employee
A914801015530880,Married,Male,785688,49,3,Employee
A914800175040214,Married,Male,2299152,41,3,Business
A1688853052720900,Married,Male,808754,46,1,Business
A1055520562897130,Married,Male,892582,59,1,Business
A914800209025409,Single,Male,1945220,29,2,Business
A1055521379948150,Married,Female,1743858,60,4,Business
A985156153460440,Married,Male,1115339,55,2,Employee
A914800554473252,Married,Female,719739,52,2,Employee
A914801055055955,Married,Female,1165195,35,1,Business
A844428060128192,Married,Male,2014342,50,3,Business
A844427275421564,Married,Male,869364,34,4,Business
A844428149227272,Single,Male,2525366,31,3,Business
A1055521341287800,Married,Male,678737,41,3,Business
A1055521354266320,Married,Female,2169933,40,1,Business
A985156395281455,Married,Male,1033087,38,4,Business
A985156997791440,Married,Male,772160,40,2,Employee
A985157121236677,Married,Male,555864,50,3,Business
A844428093918213,Married,Male,1216950,41,2,Employee
A1055521515657710,Married,Male,1155618,40,1,Employee
A1688853515821770,Single,Male,1292614,33,3,Employee
A1055521170337850,Married,Male,752704,47,1,Business
A1688852333211080,Married,Male,4039742,63,3,Business
A1055521513662730,Single,Female,1776766,36,4,Business
A914800961497355,Single,Male,1144560,31,4,Employee
A1055520427448830,Married,Male,876014,58,2,Business
A1055521444394160,Married,Male,1244828,32,1,Business
A844427753478537,Single,Male,1361654,31,2,Employee
A2111055908627200,Married,Male,2120723,31,1,Business
A985157106812152,Married,Male,1358158,37,1,Business
A1055520921652380,Married,Male,774744,36,4,Business
A1688852736146310,Married,Female,1621783,61,3,Business
A844427381223585,Single,Male,1439414,33,2,Business
A985156999522249,Single,Male,798171,34,1,Business
A914800825542401,Married,Male,1461746,33,1,Employee
A1899947064104680,Married,Female,2069727,43,4,Business
A1055520631690060,Single,Female,772464,36,2,Business
A985155984376801,Married,Male,1035595,41,4,Business
A844427615820229,Married,Male,1395859,46,1,Employee
A1055521410188830,Married,Male,5065115,30,4,Business
A844427565774398,Married,Female,1555891,41,4,Business
A985156485541659,Married,Male,464455,41,2,Employee
A1055521033787410,Married,Male,1274644,37,1,Employee
A914800194142458,Married,Male,1209692,34,1,Employee
A1055520544052600,Married,Male,730930,49,3,Business
A844428157604897,Married,Female,1180324,53,3,Business
A844428103146307,Married,Male,753312,39,1,Business
A914801034595071,Single,Male,577296,33,1,Employee
A1688852257433090,Married,Male,824372,46,3,Business
A985156951390757,Single,Male,1079181,34,2,Employee
A1055521411590870,Married,Male,1194378,40,4,Business
A1055521424730730,Married,Male,1433132,49,4,Business
A844428065701240,Married,Male,670054,36,4,Business
A985157074155052,Single,Male,576270,27,3,Employee
A1688852751279720,Single,Male,859446,30,3,Business
A985156841772341,Married,Female,577809,32,1,Business
A985156457397094,Married,Male,714761,34,4,Employee
A1899945853635250,Married,Female,632510,59,4,Employee
A1055520477103660,Single,Female,1233883,33,4,Employee
A844428062212841,Married,Female,1406190,46,2,Employee
A1055521438841610,Single,Female,1227844,31,3,Business
A985156116535702,Married,Male,1680531,43,4,Employee
A914801024194309,Single,Female,1231789,29,3,Business
A1055521501590760,Single,Male,1261396,32,2,Employee
A914801056138760,Married,Male,1483207,36,1,Business
A1055520608619590,Single,Male,969418,30,2,Employee
A1055521237347940,Single,Male,1142240,30,2,Business
A1829581160657720,Married,Male,1429142,54,3,Employee
A914801037666020,Single,Male,1523249,40,4,Employee
A985156398378822,Married,Female,709118,63,4,Employee
A844428107512322,Married,Male,1419300,38,2,Business
A363460139719701,Single,Male,1224512,30,1,Business
A985156966906314,Married,Female,956080,38,2,Business
A1055521405140190,Married,Male,1541128,44,3,Employee
A914800195628317,Single,Male,858306,30,2,Employee
A985156340034258,Married,Male,1298744,41,4,Employee
A1829580974030370,Single,Male,1242695,34,4,Business
A1055520943225770,Single,Male,2174683,35,2,Business
A844428125408373,Married,Male,1103029,36,1,Employee
A985156340668956,Single,Male,1144722,31,3,Business
A306250245745688,Single,Male,1433636,37,2,Employee
A985156915421313,Single,Male,1183358,32,4,Employee
A1759222299654260,Single,Male,510302,31,3,Business
A914800242342263,Single,Female,659547,35,3,Employee
A985156486993819,Single,Male,1127916,31,3,Business
A1055520641469930,Married,Male,1462734,63,1,Employee
A1759222095866820,Single,Male,1162686,32,2,Business
A1055520670068360,Married,Female,744724,32,4,Employee
A914801021129938,Married,Male,1326573,52,3,Employee
A1055521390657940,Single,Male,1267433,31,1,Business
A1055521249586230,Married,Male,870732,68,2,Employee
A844428107343394,Married,Male,1602897,35,2,Employee
A844427124340072,Single,Male,1532141,34,2,Business
A914800973974727,Single,Male,1456336,28,4,Employee
A1055521019133600,Single,Male,1318562,30,2,Employee
A1759221076507130,Married,Female,1432980,38,2,Business
A914801013832283,Single,Male,1320777,56,2,Employee
A1055520525489220,Single,Male,1150265,29,4,Business
A1829582585694420,Single,Female,1373377,31,1,Business
A914800716271992,Married,Male,611078,44,1,Business
A1055521322338790,Married,Male,1901710,36,1,Business
A914801009811146,Single,Male,705546,32,1,Employee
A1899947030229040,Married,Male,1241308,33,4,Business
A844427242990472,Single,Male,784909,35,2,Employee
A844427812108878,Married,Male,2153099,59,4,Business
A1055521509235340,Married,Male,1728981,45,4,Employee
A844427596648031,Married,Male,810711,60,2,Employee
A914801097628979,Married,Male,1112640,55,1,Business
A1055521341694740,Married,Male,1307884,35,2,Employee
A985156998187933,Single,Male,1115376,28,3,Business
A914800597474518,Married,Male,1148587,53,3,Business
A1055521468121390,Single,Male,1345478,31,1,Business
A1055521369164820,Single,Male,790571,29,1,Employee
A314216791047763,Single,Male,1231960,28,1,Employee
A304183746794977,Single,Female,842270,30,4,Business
A1688853695277170,Single,Male,2011169,30,3,Business
A1688852599086570,Married,Male,831820,49,3,Employee
A985156716988608,Single,Male,1411171,31,1,Employee
A844428026745770,Single,Male,2025533,32,2,Business
A1688852128199000,Married,Male,1254971,42,2,Employee
A985157031399508,Single,Male,1316177,42,3,Business
A844427637971099,Married,Female,1930780,56,4,Business
A844428161237782,Single,Male,1984892,30,3,Business
A1829581437822830,Single,Female,1688207,32,2,Employee
A914800954846082,Married,Male,811319,37,1,Employee
A844427625197176,Single,Male,1972067,37,1,Business
A844427762606117,Married,Female,768664,32,4,Business
A985156859330079,Married,Male,2080063,54,4,Business
A1055521440043270,Married,Female,1220066,55,3,Business
A1055520572254130,Married,Male,2115289,38,2,Business
A844428128650470,Single,Male,816221,35,3,Business
A1055521365336970,Married,Male,694735,34,1,Business
A1759222138073240,Married,Female,2125739,36,4,Business
A1899946627641300,Married,Male,1003732,42,3,Business
A365660101802284,Married,Male,1229548,37,1,Business
A1055520844197400,Single,Male,1332128,28,1,Business
A1055521456855770,Married,Male,1337308,48,4,Employee
A985157007561504,Married,Male,993225,32,4,Employee
A1055520642524860,Married,Male,765852,50,4,Business
A844428103483028,Married,Male,1512096,40,3,Business
A1055521414919300,Married,Male,1204125,36,3,Employee
A985156992675995,Single,Female,880878,31,2,Business
A311880328400388,Married,Female,1287611,34,4,Employee
A1055521482810310,Single,Male,615733,29,4,Employee
A1829581451961630,Married,Male,1124496,55,4,Employee
A325214562152728,Single,Male,731823,35,4,Employee
A844427732928071,Married,Male,778620,37,3,Employee
A1055520757425580,Married,Male,920474,57,2,Business
A1055521381330550,Single,Male,2817795,33,3,Business
A914800993536431,Single,Male,1633582,30,4,Employee
A564049518694387,Married,Male,1354448,40,3,Employee
A914801013207133,Single,Male,981901,30,3,Employee
A914801115846564,Married,Male,1400699,37,1,Employee
A1055520942954380,Single,Male,758860,30,3,Business
A844428032737773,Married,Male,1361388,42,3,Employee
A306042137873733,Single,Female,1265090,29,2,Business
A1055520582633100,Single,Female,1162037,32,1,Employee
A1055521465399230,Single,Female,931380,32,1,Business
